customer_id,conversion,spend
33591,1,3319.54
33592,1,91.76
33593,1,421.66
33594,0,0
33596,1,420.34
33598,0,0
33600,0,0
33601,0,0
33602,1,2862.17
33605,0,0
33607,0,0
33609,0,0
33610,0,0
33611,0,0
33612,0,0
33613,0,0
33615,1,2406.46
33617,0,0
33618,0,0
33622,0,0
33624,0,0
33626,0,0
33628,0,0
33629,1,1379.6
33631,0,0
33633,0,0
33638,1,2944.59
33640,0,0
33641,0,0
33643,0,0
33645,0,0
33648,0,0
33655,0,0
33656,0,0
33657,0,0
33659,0,0
33660,0,0
33662,0,0
33663,0,0
33665,0,0
33666,0,0
33667,0,0
33669,0,0
33670,1,3261.84
33674,0,0
33676,0,0
33677,0,0
33678,0,0
33680,0,0
33681,0,0
33682,1,1140.82
33683,0,0
33684,0,0
33685,0,0
33686,0,0
33689,0,0
33691,1,2116.75
33693,0,0
33694,0,0
33695,0,0
33696,0,0
33697,0,0
33698,0,0
33701,0,0
33702,0,0
33704,0,0
33708,0,0
33710,1,97.56
33711,0,0
33712,0,0
33713,0,0
33714,0,0
33715,0,0
33718,0,0
33719,0,0
33720,0,0
33722,0,0
33727,1,889.25
33730,0,0
33734,0,0
33736,0,0
33738,0,0
33739,0,0
33740,0,0
33741,0,0
33743,0,0
33744,0,0
33745,0,0
33748,0,0
33749,0,0
33750,0,0
33751,0,0
33753,0,0
33756,0,0
33757,0,0
33760,1,201.81
33761,0,0
33762,0,0
33763,1,2616.26
33764,0,0
33767,0,0
33768,0,0
33770,0,0
33772,0,0
33773,0,0
33774,1,1742.21
33777,0,0
33778,0,0
33779,0,0
33780,0,0
33781,0,0
33782,0,0
33783,1,2254.34
33787,0,0
33789,0,0
33790,1,2921.25
33791,0,0
33793,0,0
33795,0,0
33796,0,0
33797,1,2075.54
33798,1,2959.28
33799,0,0
33800,0,0
33801,1,1245.28
33802,0,0
33803,0,0
33804,0,0
33805,0,0
33806,1,2556.95
33809,0,0
33811,0,0
33812,0,0
33814,0,0
33815,0,0
33816,0,0
33818,0,0
33819,0,0
33820,0,0
33822,0,0
33823,0,0
33827,0,0
33829,0,0
33831,0,0
33833,0,0
33834,0,0
33835,0,0
33836,1,1080.85
33839,0,0
33840,0,0
33841,0,0
33843,0,0
33844,0,0
33845,0,0
33846,0,0
33847,0,0
33848,0,0
33849,0,0
33850,0,0
33851,0,0
33852,1,554.84
33854,0,0
33855,0,0
33856,1,2667.63
33857,0,0
33858,0,0
33860,0,0
33861,0,0
33862,0,0
33864,0,0
33865,0,0
33866,0,0
33868,0,0
33871,0,0
33872,0,0
33877,0,0
33879,1,787.28
33881,0,0
33886,0,0
33890,0,0
33891,0,0
33893,0,0
33895,0,0
33898,1,1394.67
33899,0,0
33900,0,0
33901,0,0
33904,1,1440.56
33907,0,0
33908,0,0
33910,0,0
33911,0,0
33913,0,0
33914,1,2174.42
33917,0,0
33918,0,0
33919,0,0
33922,0,0
33923,0,0
33926,1,537.16
33927,0,0
33928,0,0
33932,0,0
33933,0,0
33934,0,0
33936,0,0
33937,0,0
33938,0,0
33939,0,0
33940,0,0
33941,0,0
33943,0,0
33945,0,0
33946,1,810.69
33947,1,1296.7
33949,0,0
33955,0,0
33956,0,0
33958,0,0
33961,1,244.15
33965,0,0
33968,0,0
33969,0,0
33970,1,2561.91
33972,1,909.35
33974,0,0
33976,0,0
33977,0,0
33978,0,0
33980,0,0
33981,0,0
33982,0,0
33983,0,0
33985,0,0
33986,0,0
33987,1,1961.25
33989,1,238
33990,0,0
33992,0,0
33993,0,0
33994,0,0
33995,0,0
33997,0,0
33998,0,0
34002,0,0
34004,1,138.53
34005,1,2978.51
34006,0,0
34007,0,0
34008,0,0
34010,0,0
34011,0,0
34012,0,0
34015,0,0
34016,0,0
34018,0,0
34019,0,0
34022,0,0
34023,0,0
34024,0,0
34025,0,0
34026,0,0
34027,0,0
34029,0,0
34030,1,2770.02
34031,0,0
34033,0,0
34034,0,0
34035,0,0
34036,0,0
34037,0,0
34041,0,0
34042,0,0
34043,0,0
34044,0,0
34045,0,0
34046,0,0
34047,0,0
34048,0,0
34049,0,0
34052,0,0
34053,0,0
34054,0,0
34055,0,0
34060,0,0
34061,0,0
34063,1,1187.29
34065,0,0
34068,0,0
34073,0,0
34074,0,0
34075,0,0
34076,0,0
34078,0,0
34079,1,976.08
34081,0,0
34084,0,0
34087,0,0
34088,0,0
34091,0,0
34093,0,0
34094,1,533.28
34096,0,0
34097,1,1585.5
34098,0,0
34099,0,0
34101,0,0
34103,0,0
34107,1,1730.59
34111,0,0
34113,0,0
34116,0,0
34118,0,0
34119,0,0
34120,0,0
34121,0,0
34122,0,0
34125,0,0
34129,0,0
34131,1,3261.57
34132,0,0
34134,0,0
34136,0,0
34137,0,0
34138,0,0
34143,1,2517.04
34146,0,0
34147,0,0
34149,0,0
34150,0,0
34154,0,0
34155,0,0
34157,0,0
34160,1,124.77
34161,0,0
34162,0,0
34167,0,0
34168,1,99.89
34171,0,0
34172,0,0
34173,1,1201.64
34174,0,0
34176,1,1512.88
34177,0,0
34178,0,0
34179,0,0
34182,1,3086.54
34183,0,0
34184,0,0
34190,0,0
34191,0,0
34193,1,1471.25
34194,0,0
34195,0,0
34196,0,0
34198,0,0
34201,0,0
34202,1,419.76
34205,1,3104.96
34206,0,0
34207,0,0
34208,0,0
34209,0,0
34210,0,0
34212,0,0
34213,0,0
34215,1,95.91
34217,0,0
34221,1,1160.17
34223,0,0
34224,0,0
34225,0,0
34232,1,97.27
34234,0,0
34235,0,0
34237,0,0
34239,0,0
34240,0,0
34242,0,0
34246,1,3333.62
34248,0,0
34250,0,0
34252,0,0
34255,0,0
34258,0,0
34259,0,0
34260,0,0
34261,1,3320.74
34262,0,0
34265,0,0
34266,0,0
34269,0,0
34278,0,0
34280,0,0
34282,0,0
34283,0,0
34285,0,0
34286,1,1861.96
34288,0,0
34289,0,0
34292,0,0
34295,0,0
34296,0,0
34297,1,670.59
34298,0,0
34299,0,0
34301,0,0
34302,0,0
34303,0,0
34306,0,0
34310,0,0
34314,0,0
34319,0,0
34323,0,0
34324,0,0
34325,0,0
34326,0,0
34328,0,0
34331,1,1847.61
34332,0,0
34334,0,0
34335,1,165.34
34336,0,0
34337,0,0
34341,0,0
34342,0,0
34343,0,0
34349,0,0
34350,0,0
34353,0,0
34354,1,103.12
34356,0,0
34358,0,0
34360,0,0
34362,0,0
34363,0,0
34365,0,0
34367,0,0
34369,0,0
34370,0,0
34373,0,0
34374,1,912.7
34375,0,0
34377,0,0
34379,0,0
34382,0,0
34383,0,0
34385,0,0
34389,0,0
34390,1,3263.04
34395,0,0
34401,0,0
34402,1,1973.13
34408,0,0
34409,1,1301
34410,0,0
34412,0,0
34413,0,0
34416,0,0
34419,0,0
34421,0,0
34422,0,0
34424,0,0
34426,0,0
34429,0,0
34431,0,0
34433,0,0
34435,0,0
34437,0,0
34438,1,3265.25
34441,1,3256.3
34442,1,601.89
34444,1,2680.36
34447,0,0
34448,1,988.99
34451,0,0
34453,0,0
34455,0,0
34456,0,0
34457,0,0
34458,0,0
34461,1,2368.28
34462,0,0
34463,0,0
34464,0,0
34467,0,0
34468,0,0
34470,0,0
34471,1,243.87
34472,0,0
34473,0,0
34474,0,0
34478,1,1563.21
34480,0,0
34484,0,0
34485,1,3170.51
34488,0,0
34490,0,0
34491,0,0
34492,0,0
34493,0,0
34494,0,0
34499,1,950.74
34501,1,994.03
34502,0,0
34505,1,2383.97
34508,0,0
34509,0,0
34512,0,0
34514,0,0
34515,1,579.79
34516,0,0
34519,0,0
34520,0,0
34521,0,0
34522,1,520.31
34526,0,0
34527,0,0
34532,0,0
34533,0,0
34534,0,0
34538,1,164.31
34542,0,0
34544,0,0
34546,0,0
34547,1,108.32
34548,0,0
34549,0,0
34550,0,0
34552,0,0
34553,1,2497.01
34554,0,0
34555,0,0
34557,0,0
34558,1,621.85
34560,1,36.89
34561,0,0
34562,0,0
34563,0,0
34564,0,0
34565,0,0
34566,1,3319.81
34567,0,0
34570,0,0
34572,1,86.78
34573,0,0
34574,0,0
34575,0,0
34579,1,2952.57
34580,0,0
34582,0,0
34583,0,0
34584,1,2016.28
34587,1,437.77
34588,0,0
34589,0,0
34590,0,0
34593,0,0
34594,0,0
34596,0,0
34597,0,0
34598,1,1380.81
34600,1,514.83
34602,0,0
34604,0,0
34605,0,0
34606,0,0
34607,0,0
34609,1,255.57
34610,0,0
34612,0,0
34613,0,0
34614,0,0
34615,1,1487.25
34616,0,0
34619,0,0
34620,0,0
34622,0,0
34626,0,0
34627,1,1118.66
34628,0,0
34629,0,0
34630,0,0
34636,1,2783.26
34637,1,2888.13
34640,0,0
34641,0,0
34642,0,0
34643,0,0
34644,0,0
34646,0,0
34647,0,0
34648,0,0
34650,1,194.4
34651,1,1929.31
34653,0,0
34654,0,0
34656,0,0
34657,0,0
34658,0,0
34659,0,0
34661,0,0
34663,0,0
34664,0,0
34665,0,0
34666,0,0
34669,0,0
34670,0,0
34671,0,0
34672,0,0
34673,0,0
34674,1,2307.09
34678,0,0
34684,0,0
34685,0,0
34686,0,0
34687,0,0
34688,0,0
34691,0,0
34692,1,2031.1
34694,1,1895.62
34699,0,0
34700,0,0
34701,0,0
34702,0,0
34703,1,1567.33
34705,1,732.13
34707,0,0
34709,0,0
34710,0,0
34711,0,0
34712,0,0
34713,0,0
34714,1,3183.98
34715,0,0
34718,0,0
34721,0,0
34722,0,0
34723,0,0
34724,0,0
34725,0,0
34727,0,0
34731,0,0
34732,0,0
34733,0,0
34735,0,0
34739,0,0
34740,1,952.49
34741,1,3161.44
34743,0,0
34744,0,0
34746,0,0
34747,0,0
34748,0,0
34749,1,2698.11
34751,0,0
34753,0,0
34754,1,2589.07
34755,0,0
34756,0,0
34760,1,1714.9
34763,0,0
34765,0,0
34766,0,0
34767,0,0
34769,0,0
34770,0,0
34774,0,0
34779,0,0
34780,0,0
34782,1,1706.06
34783,0,0
34784,1,3207.68
34786,0,0
34788,0,0
34789,0,0
34791,0,0
34793,0,0
34794,1,2955.19
34795,0,0
34796,1,2936.06
34797,1,3217.97
34798,1,2170.8
34799,0,0
34801,0,0
34802,0,0
34804,0,0
34805,0,0
34808,1,2861.75
34812,0,0
34814,0,0
34815,1,1774.37
34817,0,0
34818,0,0
34819,0,0
34820,0,0
34825,0,0
34827,0,0
34828,0,0
34829,0,0
34830,0,0
34831,0,0
34833,0,0
34834,1,3223.45
34835,0,0
34838,0,0
34842,1,3229.04
34843,1,942.39
34844,0,0
34846,0,0
34848,0,0
34849,0,0
34850,0,0
34851,1,2408.47
34852,0,0
34857,0,0
34859,0,0
34860,1,29.99
34861,0,0
34862,0,0
34864,0,0
34865,0,0
34866,0,0
34868,0,0
34872,0,0
34875,0,0
34876,0,0
34877,1,3235.67
34878,1,29.99
34879,0,0
34880,0,0
34882,0,0
34886,1,286.97
34888,0,0
34891,0,0
34892,0,0
34895,0,0
34896,0,0
34897,0,0
34898,0,0
34899,0,0
34900,0,0
34901,1,1528.22
34902,0,0
34903,0,0
34908,0,0
34910,1,1702.33
34911,0,0
34912,0,0
34919,0,0
34920,0,0
34922,0,0
34923,0,0
34924,0,0
34927,0,0
34928,0,0
34929,0,0
34932,0,0
34935,0,0
34937,1,29.99
34938,0,0
34939,0,0
34940,0,0
34941,0,0
34943,0,0
34945,0,0
34947,1,287.12
34948,0,0
34949,0,0
34952,0,0
34953,1,1225.75
34957,0,0
34958,0,0
34959,0,0
34961,0,0
34963,0,0
34964,0,0
34965,0,0
34966,1,1725.62
34968,0,0
34969,0,0
34970,0,0
34971,0,0
34972,0,0
34974,0,0
34975,0,0
34976,0,0
34977,0,0
34978,1,3154.7
34980,0,0
34983,0,0
34984,0,0
34987,0,0
34988,0,0
34989,1,3280.1
34991,0,0
34992,0,0
34993,0,0
34995,0,0
34997,0,0
34998,0,0
34999,0,0
35008,0,0
35010,0,0
35011,0,0
35012,0,0
35013,0,0
35015,0,0
35016,0,0
35018,1,2021
35019,0,0
35021,0,0
35022,0,0
35024,0,0
35025,0,0
35026,0,0
35027,0,0
35029,1,1695.36
35030,0,0
35032,0,0
35033,0,0
35035,0,0
35036,0,0
35037,0,0
35040,1,689.26
35042,0,0
35044,0,0
35045,1,1671.33
35048,0,0
35049,0,0
35050,0,0
35054,0,0
35059,0,0
35060,1,568.29
35061,0,0
35062,0,0
35063,0,0
35064,1,980.14
35065,0,0
35066,0,0
35067,0,0
35069,0,0
35071,0,0
35072,1,1648.22
35073,0,0
35075,0,0
35076,0,0
35078,0,0
35082,0,0
35083,0,0
35087,0,0
35090,0,0
35092,0,0
35093,0,0
35094,1,1062.64
35095,0,0
35096,0,0
35097,0,0
35099,1,2965.16
35100,0,0
35102,0,0
35106,0,0
35108,0,0
35112,0,0
35113,0,0
35115,0,0
35116,0,0
35117,0,0
35118,0,0
35119,0,0
35121,0,0
35125,0,0
35126,1,2856.83
35127,0,0
35128,0,0
35129,0,0
35130,0,0
35131,0,0
35132,0,0
35133,0,0
35135,0,0
35137,0,0
35139,0,0
35141,0,0
35142,0,0
35143,0,0
35145,0,0
35146,0,0
35148,0,0
35149,0,0
35150,0,0
35156,0,0
35159,0,0
35160,0,0
35162,0,0
35163,0,0
35164,0,0
35166,1,29.99
35167,0,0
35168,1,229.79
35169,0,0
35171,0,0
35172,0,0
35173,0,0
35175,1,881.36
35176,0,0
35178,0,0
35179,0,0
35180,0,0
35181,1,2229.07
35184,0,0
35185,0,0
35186,1,2483.88
35190,0,0
35192,0,0
35197,0,0
35198,0,0
35201,0,0
35202,0,0
35206,0,0
35207,0,0
35209,0,0
35210,0,0
35212,0,0
35213,0,0
35214,0,0
35216,0,0
35217,0,0
35221,0,0
35223,0,0
35227,0,0
35229,0,0
35234,0,0
35235,0,0
35236,0,0
35237,0,0
35243,0,0
35248,0,0
35250,0,0
35251,0,0
35252,0,0
35256,0,0
35258,1,2066.62
35260,0,0
35261,0,0
35262,0,0
35265,0,0
35266,1,692.7
35268,0,0
35269,0,0
35270,0,0
35272,0,0
35273,0,0
35275,1,1365.62
35277,0,0
35279,1,112.69
35280,0,0
35281,0,0
35284,0,0
35287,0,0
35289,0,0
35291,1,744.44
35292,0,0
35293,1,137.55
35295,0,0
35296,0,0
35297,0,0
35298,0,0
35299,0,0
35302,0,0
35306,0,0
35308,0,0
35309,0,0
35310,0,0
35311,0,0
35312,0,0
35314,0,0
35317,0,0
35320,0,0
35323,1,3334.29
35324,0,0
35325,1,228.7
35330,0,0
35331,0,0
35332,1,1653.15
35334,0,0
35335,0,0
35336,0,0
35337,0,0
35338,0,0
35339,1,2719.44
35343,1,641.71
35349,0,0
35350,0,0
35356,0,0
35357,0,0
35358,0,0
35360,0,0
35361,1,3057.46
35363,0,0
35366,0,0
35367,0,0
35368,0,0
35369,0,0
35370,1,2150.69
35371,0,0
35373,0,0
35374,1,1902.67
35375,0,0
35376,0,0
35378,0,0
35384,0,0
35385,0,0
35387,0,0
35391,0,0
35392,0,0
35394,0,0
35395,0,0
35396,1,2158.75
35397,0,0
35401,0,0
35403,0,0
35404,0,0
35406,0,0
35412,0,0
35415,0,0
35416,0,0
35417,0,0
35418,0,0
35419,0,0
35420,0,0
35421,0,0
35422,0,0
35423,0,0
35429,0,0
35433,0,0
35435,0,0
35436,0,0
35437,1,55.71
35438,0,0
35439,0,0
35440,0,0
35442,0,0
35443,0,0
35444,0,0
35445,0,0
35447,0,0
35449,0,0
35450,0,0
35451,0,0
35453,0,0
35454,0,0
35457,0,0
35458,1,198.45
35459,0,0
35460,0,0
35462,1,604.43
35463,0,0
35464,0,0
35465,1,736.41
35466,0,0
35467,1,678.57
35468,1,1736.49
35469,0,0
35470,1,933
35471,0,0
35472,0,0
35474,1,1662.64
35477,0,0
35479,0,0
35480,0,0
35482,0,0
35486,0,0
35488,0,0
35489,0,0
35491,1,3118.31
35492,0,0
35493,0,0
35494,0,0
35495,1,2811.54
35499,0,0
35500,0,0
35505,0,0
35507,0,0
35508,1,3340.67
35510,0,0
35511,0,0
35513,1,2764.93
35514,1,1023.94
35516,0,0
35521,0,0
35524,0,0
35526,0,0
35527,1,197.95
35528,1,226.87
35529,0,0
35530,0,0
35531,1,1931.11
35532,0,0
35533,0,0
35535,0,0
35536,0,0
35537,0,0
35540,1,1095.69
35541,0,0
35546,0,0
35547,1,2237.37
35548,0,0
35550,0,0
35551,0,0
35552,0,0
35553,0,0
35554,1,1923.15
35558,0,0
35560,0,0
35561,0,0
35563,0,0
35566,0,0
35568,0,0
35573,0,0
35575,0,0
35576,1,759.21
35579,0,0
35580,0,0
35583,0,0
35587,0,0
35588,1,2385.64
35590,0,0
35591,0,0
35592,1,3157.94
35593,1,1428.8
35594,1,2351.37
35596,0,0
35597,0,0
35600,0,0
35601,0,0
35603,1,1741.51
35606,0,0
35608,0,0
35610,0,0
35611,0,0
35613,1,750.49
35614,0,0
35615,0,0
35617,0,0
35618,0,0
35621,0,0
35622,0,0
35623,0,0
35624,0,0
35626,0,0
35627,1,698.13
35628,0,0
35630,0,0
35631,0,0
35634,0,0
35636,0,0
35637,0,0
35639,0,0
35641,0,0
35642,0,0
35645,0,0
35648,0,0
35652,0,0
35653,0,0
35655,1,38.2
35657,1,21.6
35658,0,0
35661,1,235.06
35662,0,0
35663,0,0
35664,0,0
35665,0,0
35666,0,0
35667,0,0
35668,0,0
35669,0,0
35672,1,162.61
35674,0,0
35675,1,1321.5
35677,0,0
35678,0,0
35680,0,0
35681,0,0
35682,0,0
35684,0,0
35690,0,0
35691,0,0
35692,0,0
35694,0,0
35695,0,0
35696,1,828.79
35697,0,0
35700,0,0
35701,0,0
35702,0,0
35703,0,0
35705,0,0
35706,0,0
35707,0,0
35709,0,0
35711,0,0
35712,0,0
35713,0,0
35715,0,0
35716,1,3058.16
35717,0,0
35720,0,0
35723,0,0
35724,0,0
35726,0,0
35727,0,0
35731,0,0
35732,0,0
35733,0,0
35735,0,0
35736,1,1139.21
35739,0,0
35740,0,0
35741,0,0
35742,0,0
35743,0,0
35744,0,0
35745,0,0
35746,1,825.52
35747,0,0
35748,0,0
35749,0,0
35750,0,0
35751,0,0
35753,0,0
35756,0,0
35757,0,0
35761,0,0
35764,0,0
35765,1,2983.44
35767,1,2286.45
35769,0,0
35771,0,0
35772,0,0
35773,0,0
35775,0,0
35776,0,0
35779,0,0
35780,1,2660.24
35783,0,0
35785,0,0
35786,0,0
35787,0,0
35788,1,2359.99
35790,0,0
35795,0,0
35796,0,0
35797,0,0
35798,0,0
35800,0,0
35801,0,0
35802,0,0
35806,0,0
35809,0,0
35810,0,0
35811,0,0
35816,0,0
35818,0,0
35819,0,0
35820,1,1056.85
35821,0,0
35822,1,2564.02
35823,0,0
35824,0,0
35826,0,0
35827,0,0
35828,0,0
35829,0,0
35830,1,121.3
35831,1,637.81
35832,1,423.51
35834,1,1123.47
35835,0,0
35837,0,0
35838,0,0
35839,0,0
35841,0,0
35843,0,0
35847,0,0
35848,0,0
35849,0,0
35850,0,0
35851,0,0
35853,1,2760.9
35855,0,0
35857,0,0
35859,0,0
35861,0,0
35862,0,0
35863,0,0
35865,0,0
35866,0,0
35868,0,0
35872,0,0
35873,0,0
35875,0,0
35876,1,1953.24
35877,0,0
35878,0,0
35881,0,0
35886,0,0
35887,0,0
35888,0,0
35891,0,0
35892,0,0
35893,0,0
35894,1,940.08
35895,0,0
35896,0,0
35897,0,0
35898,0,0
35899,0,0
35900,0,0
35901,0,0
35902,1,946.5
35903,0,0
35907,0,0
35908,0,0
35909,0,0
35911,1,59.88
35912,0,0
35913,0,0
35915,1,236.87
35918,0,0
35919,1,1004.81
35920,1,392.56
35922,0,0
35923,0,0
35925,0,0
35926,1,2566.97
35927,0,0
35930,0,0
35931,0,0
35933,1,960.91
35938,1,1946.1
35940,0,0
35944,0,0
35945,0,0
35947,0,0
35948,1,2435.56
35949,0,0
35953,0,0
35956,0,0
35960,0,0
35961,0,0
35962,1,29.99
35963,0,0
35964,0,0
35965,0,0
35969,0,0
35970,0,0
35973,0,0
35977,1,1399.83
35978,0,0
35980,1,76.26
35981,0,0
35982,0,0
35983,0,0
35984,0,0
35985,0,0
35986,1,510.15
35988,1,897.86
35991,0,0
35992,0,0
35993,0,0
35994,0,0
35995,0,0
35997,0,0
35999,0,0
36003,0,0
36006,0,0
36007,1,2168.99
36009,0,0
36011,0,0
36013,0,0
36014,0,0
36015,0,0
36017,0,0
36019,0,0
36020,1,13.63
36022,0,0
36023,0,0
36025,0,0
36027,1,2736.32
36028,0,0
36032,0,0
36033,1,2274.91
36034,0,0
36035,1,1116.22
36036,0,0
36037,0,0
36038,0,0
36039,1,2752.82
36040,0,0
36041,0,0
36043,1,2054.89
36046,1,1722.6
36047,1,106.97
36048,0,0
36049,0,0
36051,0,0
36055,0,0
36057,0,0
36059,0,0
36062,0,0
36063,0,0
36064,0,0
36065,0,0
36066,0,0
36067,0,0
36068,0,0
36070,0,0
36072,0,0
36073,0,0
36076,0,0
36077,0,0
36081,1,1945.51
36083,0,0
36085,0,0
36088,0,0
36090,1,1902.08
36091,1,2138.78
36093,0,0
36094,0,0
36095,0,0
36096,1,1689.74
36098,1,2388.63
36100,0,0
36101,0,0
36103,0,0
36104,0,0
36105,0,0
36107,0,0
36108,0,0
36109,0,0
36111,0,0
36115,0,0
36120,0,0
36122,0,0
36123,0,0
36124,0,0
36130,0,0
36132,0,0
36133,0,0
36135,0,0
36138,0,0
36140,0,0
36141,0,0
36143,0,0
36144,0,0
36145,0,0
36146,0,0
36147,1,45.89
36150,0,0
36151,1,1416.09
36153,0,0
36156,0,0
36157,0,0
36159,0,0
36160,0,0
36163,0,0
36165,0,0
36172,0,0
36175,0,0
36176,0,0
36177,0,0
36178,0,0
36179,0,0
36180,1,246.94
36183,0,0
36184,0,0
36188,0,0
36191,1,3099.16
36192,0,0
36194,0,0
36195,0,0
36197,0,0
36200,0,0
36202,0,0
36203,1,3255.7
36205,0,0
36208,0,0
36209,0,0
36210,0,0
36211,0,0
36212,0,0
36213,0,0
36216,0,0
36217,0,0
36219,0,0
36220,1,908.58
36221,0,0
36222,0,0
36223,0,0
36224,0,0
36226,0,0
36228,0,0
36230,0,0
36231,0,0
36236,0,0
36237,1,1696.12
36239,0,0
36240,0,0
36242,0,0
36247,0,0
36249,0,0
36255,0,0
36256,0,0
36257,0,0
36258,0,0
36260,0,0
36261,0,0
36262,0,0
36263,0,0
36265,0,0
36268,0,0
36269,1,1440.98
36271,0,0
36273,0,0
36276,1,2048.31
36277,0,0
36279,1,2445.93
36280,0,0
36283,1,94.38
36284,0,0
36286,0,0
36288,0,0
36290,0,0
36291,0,0
36292,1,1923.8
36294,0,0
36295,0,0
36298,0,0
36299,0,0
36300,0,0
36301,0,0
36302,0,0
36303,0,0
36305,0,0
36306,0,0
36307,1,44.31
36308,0,0
36311,0,0
36313,0,0
36314,0,0
36315,0,0
36316,1,1825.83
36317,0,0
36319,0,0
36320,0,0
36322,0,0
36323,0,0
36325,0,0
36327,0,0
36329,0,0
36330,0,0
36331,0,0
36332,0,0
36333,0,0
36334,0,0
36335,0,0
36336,0,0
36337,0,0
36338,1,3095.61
36340,1,385.28
36341,1,2773.23
36342,0,0
36345,0,0
36346,0,0
36347,1,905.49
36348,0,0
36350,0,0
36355,0,0
36357,0,0
36358,0,0
36360,0,0
36361,0,0
36362,0,0
36363,1,391.89
36365,0,0
36366,0,0
36367,0,0
36370,0,0
36372,0,0
36373,0,0
36374,0,0
36376,0,0
36379,0,0
36380,0,0
36382,1,3053.09
36383,0,0
36384,0,0
36385,0,0
36386,0,0
36388,0,0
36389,1,116.45
36391,0,0
36393,1,2097.46
36394,0,0
36398,0,0
36399,1,1144.66
36403,0,0
36404,0,0
36405,0,0
36407,0,0
36409,0,0
36414,0,0
36417,0,0
36418,0,0
36420,0,0
36422,0,0
36423,0,0
36424,0,0
36425,0,0
36426,0,0
36427,0,0
36428,0,0
36429,0,0
36430,1,1421.93
36431,0,0
36432,0,0
36433,0,0
36434,1,498.65
36435,0,0
36438,1,159.46
36442,0,0
36443,0,0
36446,0,0
36447,1,184.03
36448,0,0
36449,1,777.81
36451,0,0
36452,0,0
36453,0,0
36457,1,2600.17
36460,0,0
36461,0,0
36463,1,122.38
36465,0,0
36467,0,0
36468,0,0
36470,0,0
36472,0,0
36476,0,0
36477,0,0
36478,0,0
36481,0,0
36482,0,0
36483,0,0
36485,0,0
36487,0,0
36488,0,0
36489,0,0
36492,0,0
36495,0,0
36496,0,0
36498,0,0
36499,1,897.86
36501,1,964.47
36502,1,1673.11
36503,1,221.3
36504,0,0
36505,0,0
36506,0,0
36507,1,1419.2
36508,0,0
36509,0,0
36510,0,0
36511,0,0
36514,0,0
36515,0,0
36516,0,0
36518,0,0
36519,0,0
36521,1,2825.15
36526,0,0
36529,0,0
36531,0,0
36533,0,0
36535,0,0
36537,0,0
36538,0,0
36539,0,0
36542,0,0
36546,0,0
36547,0,0
36548,0,0
36549,0,0
36551,0,0
36554,1,361.88
36556,0,0
36557,0,0
36558,0,0
36560,0,0
36562,0,0
36563,0,0
36564,0,0
36565,0,0
36566,0,0
36567,0,0
36568,0,0
36570,0,0
36571,0,0
36575,0,0
36576,1,382.25
36578,0,0
36579,0,0
36582,0,0
36583,0,0
36584,0,0
36585,0,0
36586,0,0
36587,0,0
36590,1,946.61
36591,0,0
36594,1,574.08
36595,0,0
36596,0,0
36597,0,0
36598,0,0
36599,1,845.67
36601,0,0
36602,0,0
36604,0,0
36608,0,0
36612,1,4.69
36613,1,541.77
36617,0,0
36618,0,0
36621,1,1515.68
36622,1,765.2
36623,0,0
36624,0,0
36625,0,0
36630,0,0
36631,0,0
36634,1,177.62
36639,0,0
36646,0,0
36648,0,0
36649,0,0
36650,0,0
36653,0,0
36655,0,0
36657,0,0
36659,0,0
36660,0,0
36661,0,0
36662,0,0
36664,1,628.76
36665,0,0
36666,0,0
36669,0,0
36671,0,0
36672,0,0
36677,0,0
36678,0,0
36679,1,1048.21
36680,0,0
36681,0,0
36682,0,0
36684,0,0
36687,0,0
36691,0,0
36693,0,0
36696,0,0
36697,0,0
36700,1,42.44
36702,0,0
36704,0,0
36705,1,2232.43
36708,0,0
36710,0,0
36711,0,0
36717,1,84.09
36718,0,0
36719,1,47.98
36720,0,0
36721,0,0
36722,0,0
36723,0,0
36725,1,2891.23
36726,0,0
36728,0,0
36729,0,0
36731,0,0
36734,0,0
36737,0,0
36738,0,0
36739,0,0
36742,0,0
36743,0,0
36744,1,1720.82
36745,0,0
36747,0,0
36749,0,0
36750,0,0
36751,1,27.52
36752,0,0
36754,0,0
36755,0,0
36756,0,0
36758,0,0
36759,0,0
36764,1,3061.54
36765,1,1585.78
36768,0,0
36769,0,0
36770,0,0
36772,0,0
36773,0,0
36774,0,0
36775,0,0
36776,0,0
36782,0,0
36783,1,2264.75
36784,0,0
36786,0,0
36791,0,0
36796,1,2268.28
36798,0,0
36799,0,0
36800,0,0
36802,0,0
36803,0,0
36805,0,0
36806,1,3172.59
36807,0,0
36808,1,1385.46
36810,0,0
36811,0,0
36815,1,40.68
36816,0,0
36819,0,0
36820,0,0
36821,0,0
36822,0,0
36823,0,0
36824,0,0
36825,1,2730.92
36828,0,0
36830,0,0
36832,0,0
36834,0,0
36835,0,0
36836,0,0
36837,0,0
36838,0,0
36839,0,0
36841,0,0
36844,0,0
36845,0,0
36846,1,1402.92
36847,0,0
36849,0,0
36850,0,0
36851,0,0
36852,0,0
36853,1,1554.1
36854,0,0
36856,1,2035.8
36857,0,0
36858,0,0
36859,0,0
36860,0,0
36864,0,0
36865,0,0
36870,0,0
36871,1,3209.25
36873,1,1040.46
36874,1,1764.29
36875,0,0
36876,0,0
36878,0,0
36879,0,0
36880,0,0
36882,0,0
